/details/805121061cabc0f694f98-39685130,"4-комн. кв., 121 м2, 6 этаж из 19",$ 119 500,"Срочно продаю 4к. Квартиру 121,1 кв.м в ПСО. СК. Бай-Таш. В Золотом квадрате ул.Токтогула- Исанова, все коммуникации центральные, отопления ,газ, кана...",https://cdn.house.kg/house/images/9/e/6/9e688df6df7644585e27683e6416c048_240x180.jpg
/details/506227361e58461246a16-16836286,"3-комн. кв., 127 м2, 7 этаж из 8",$ 165 100,"Продаю трёхкомнатную квартиру псо премуиум класса в жилом комплексе Central Park, застройщик Act Building
- Площадь 127м², этаж 7 из 9
- Район ТРЦ А...",https://cdn.house.kg/house/images/7/c/9/7c95db5cc8f196fd883101680eb6120f_240x180.jpg
/details/669369061eec4571fed89-62315043,"1-комн. кв., 40 м2, 6 этаж из 12",$ 27 000,"Продаем квартиру в ЖК Green Park. Ihlas. 
6 этаж, 40 кв., все окна смотрят на юг....",https://cdn.house.kg/house/images/a/8/a/a8a18e63dda49c9eb4a3e1dc118e5968_240x180.jpg
/details/1537904615582f535af80-48850333,"Дом, 5-комн., 140 м2",$ 120 000,"Продаётся дом в районе Чапаева/Гагарина. 
Участок - 7 соток (дом - 140 кв.м.) 
Отопление - газовое, электрическое, тв.топливо
Канализация - центральна...",https://cdn.house.kg/house/images/c/1/3/c13f02d3df21e7db9ed80f34b97d6fdd_240x180.jpg
/details/70592606162acdb397a58-71424973,"Коммерческая недвижимость, 85 м2",$ 85 000,"Продаю помещение 84м по Южной Магистрали первая линия, с отдельным входом, первый этаж. 
0500 333 222

""Жусуп Баласагын"" - это 13 этажный кирпично-...",https://cdn.house.kg/house/images/9/3/e/93e269b196299774a1524f89fd94ea8e_240x180.jpg
/details/94326666162a9ccc7fc02-10282914,"2-комн. кв., 65 м2, 5 этаж из 9",$ 27 300,Продаю 2к квартиру 65м2 5 этаж....,https://cdn.house.kg/house/images/4/d/e/4deabbede6e9ec70bb515d201f1ee9a5_240x180.jpg
/details/30193261ee4fa425f1b7-93801970,"1-комн. кв., 45 м2, 2 этаж из 9",$ 32 000,"OЧЕНЬ СРОЧНО ПРОДАЮ
1ком.квартиру в 43 м2.
Микрорайон Кок-Жар, 38

105 серии, не угловая 2/9 эт.
Состояние отличное.
Остаётся всё!
0709622667...",https://cdn.house.kg/house/images/d/d/a/dda2d917024960770aec2e10c2c901cc_240x180.jpg
/details/243375661ed1ca0c35dd1-88890502,"1-комн. кв., 44 м2, 8 этаж из 9",$ 22 000,"🆘СРОЧНО ПРОДАЁТСЯ 1-комнатная квартира🆘

❗️Продаётся однокомнатная квартира в жилом доме «Керемет», S=44 квадрата, 106-я улучшенная серия, этаж 8/9...",https://cdn.house.kg/house/images/f/4/b/f4b032d80c28652357b7a874c00d3770_240x180.jpg
/details/3675859618a86451f21d6-97763446,"2-комн. кв., 59.6 м2, 3 этаж из 10",$ 33 000,,https://cdn.house.kg/house/images/1/a/4/1a4863df783eba8ff08a9cbbdae9a1fc_240x180.jpg
/details/330839861eaa7406f31d2-40189755,"Дом, 5-комн., 250 м2",$ 35 000,"Продаю дом со всеми условиями Бишкек панарама соттик 5 (250м2) трёх уровенный дома 2 этажа.
Дом полностью ремонтировали под себя.
Имеется парковка....",https://cdn.house.kg/house/images/0/0/7/007c5add37f486e4dcf20b1afcbe1c00_240x180.jpg
/details/348663561ea9070155074-10992289,"4-комн. кв., 140 м2, 4 этаж из 14",$ 83 300,"Срочная продажа! 4х комнатная квартира (студия) премиум класса в центре города (Элебаева 2), 140м2, по цене 595$/м2 – 83300 $ (цена с котлована по 100...",https://cdn.house.kg/house/images/4/e/6/4e64d22f152b70344bffefea81a2146c_240x180.jpg
/details/507138561d951ccd93a18-59954330,"Коммерческая недвижимость, 200 м2",$ 200 000,"с гостиницей остается все оборудование, мебель, посуда, постельные принадлежности и много всего дополнительного для работы - ""заходи и работай без вло...",https://cdn.house.kg/house/images/1/f/c/1fc29569351be8d58b1185521408acf2_240x180.jpg
/details/1874272616cfbe7bdbd45-04900594,"Дом, 4-комн., 133 м2",$ 128 000,Продается благоустроенный качественный частный дом немецкой постройки в одном из элитных районов Бишкека. Кирпичный. 2 этажа. 3 вида отопления (центра...,https://cdn.house.kg/house/images/6/3/1/631d54d773d7b55c7e5fc55c75de670d_240x180.jpg
/details/6490867619b424b067e55-69709858,"Дом, 5-комн., 180 м2",$ 180 000,"Продается дом.
По всем вопросам просьба обращаться только по указанному телефону. Тема поднимается автоматически.
Запрашиваемая цена 180 т.дол.
Дом...",https://cdn.house.kg/house/images/4/f/1/4f1b8ef5c313624bd02a9e2ce515409d_240x180.jpg
/details/160587461d44e38516857-20965337,"3-комн. кв., 80 м2, 2 этаж из 5",$ 73 000,"Продю очень уютную 3х к. квартиру в Нижнем Джале. Индивидуальная планировка. 2-ой этаж. Зал - 24м2. Кухня - 12 м2. Две застекленнын лоджии 12,50м2, вт...",https://cdn.house.kg/house/images/3/5/0/350ee6542274ec86cb4c69650029cfe9_240x180.jpg
/details/84098460e074ea5d3212-80290672,"Дом, 3-комн., 75 м2",$ 26 000,"Продаю полдома, улица Киргизская 304, дом стоит у дороги, хорошо для любого бизнеса, рядом  СТО, три магазина, частный детский садик. С транспортом пр...",https://cdn.house.kg/house/images/2/1/d/21d1880efa782ff2901ae24c834a3c35_240x180.jpg
/details/381246761ea2d8d1a3200-48059804,"3-комн. кв., 95 м2, 9 этаж из 9",$ 86 500,"Срочно продаю 3х комнатную квартиру

Адрес: г.Бишкек Манаса//Джаманбаева
СК: Алтын Курулуш
Год: 2019 г. 
Общая площадь 95 м2
Серия: Элитка
Тип дома: к...",https://cdn.house.kg/house/images/5/b/7/5b7e101d09fbfe9931de31c175ecf44d_240x180.jpg
/details/415904361ea25d8c6bd55-00192274,"2-комн. кв., 70 м2, 4 этаж из 9",$ 72 000,"Продается 2-х комнатная квартира, 4 мкр.

Адрес: 4 мкр.
Количество комнат: 2
Этаж: 4 из 9
Серия: элитка
Застройщик: СК ""Девелопмент""
Тип строения: кир...",https://cdn.house.kg/house/images/d/4/6/d46b73eba8315d51c672252918612305_240x180.jpg
/details/858801861ea1d6aa301e3-81602212,"1-комн. кв., 35 м2, 3 этаж из 9",$ 34 500,"Продаётся 1х ком.кв.
Район: 8мкр
Общая площадь: 35 кв.м.
Серия: 105
Этаж: 3 из 9
Квартира: не угловая
Коммуникации: центральные
Документы: техпаспорт
...",https://cdn.house.kg/house/images/f/9/a/f9a835ee0062446e33d9cbacc999095a_240x180.jpg
/details/590880161ea1ab1bc64a3-66024430,"4-комн. кв., 80 м2, 9 этаж из 9",$ 69 500,"Срочно продаю 4х комнатную студийную квартиру

Адрес: г.Бишкек Чуй//Ибраимова  
Общая площадь 80 м2
Серия: Индивидуальная планировка 
Тип дома: Панель...",https://cdn.house.kg/house/images/9/2/0/9204e4f99dbc9f72236f1eb00c514b47_240x180.jpg
/details/255878661e8f1b0dd4006-69426664,"5-комн. кв., 150 м2, 8 этаж из 9",$ 125 000,"Продам 5-ти комнатную квартиру 
Адрес:  г.Бишкек Исанова// Абдумамунова!!!
Застройщик: Ди - Центр"" Клубный Дом""
Год постройки: 2015
Общая площадь:...",https://cdn.house.kg/house/images/f/3/5/f350b1eb9dff30e1c81fa37375987a8e_240x180.jpg
/details/204643961e8eb98eea185-51930905,"5-комн. кв., 124 м2, 1 этаж из 9",$ 82 000,"Продажа: 5-ти комнатную квартиру + сушилка !!!
Адрес: Бишкек, 12 мкр - н ,по ул.Нуркамал 

Серия: 106 
 Тип строение: панельный
Этаж: 1 этаж из 9
Обща...",https://cdn.house.kg/house/images/0/c/a/0ca3c3a2e4b1c6a504a23912c61b30db_240x180.jpg
/details/773415161e8cc4ea268c8-87501633,"2-комн. кв., 48 м2, 1 этаж из 2",$ 38 000,"Срочно продаю 2х комнатную квартиру

Адрес: г.Бишкек Чуй//Алматинка   
Общая площадь 48 м2
Серия: сталинка 
Тип дома: кирпич 
Этаж: 1 из 2
Коммуникаци...",https://cdn.house.kg/house/images/0/a/d/0ad67997b973ab9ddd8bba6b34f2f8c9_240x180.jpg
/details/228892961e7de09ea91e2-57146616,"4-комн. кв., 200 м2, 4 этаж из 6",$ 150 000,"Продается 4-х комнатная квартира в Золотом квадрате, площадь квартиры  166м2 по документам, по факту вместе с лоджиями 200м2. 
Квартира 4х комнатная ...",https://cdn.house.kg/house/images/9/7/7/9772f0f47a5b212254353b06dd9b5b79_240x180.jpg
/details/521232461e799acd37756-74313593,"5-комн. кв., 165 м2, 9 этаж из 10",$ 140 000,"Продаю 5 комнатную квартиру в Асанбае 
Количество комнат:  5
Адрес: парк Асанбай  
Застройщик СК «Олимп Строй»
Год постройки 2017
Серия: элит
Этаж:  9...",https://cdn.house.kg/house/images/8/1/b/81bb2e671f0de245fb77b261d6899e6a_240x180.jpg
/details/169398661ee90d419bcb4-97552505,"1-комн. кв., 35 м2, 2 этаж из 5",$ 32 500,"Продаётся 1-к квартира в 8 мкр.

Адрес: 8 мкр, Донецкая/ Советская
Общая площадь: 35м2
Серия: 105
Этаж: 2/5
Коммуникации: центральные
Состояние: средн...",https://cdn.house.kg/house/images/8/4/b/84b0a0bcbfdcd20f7563b34be4968863_240x180.jpg
/details/606293961ee825578f1e0-95311020,"2-комн. кв., 65 м2, 2 этаж из 10",$ 80 500,"Продаётся  NEW 2-х комнатная квартира Элитка студия!!!
Адрес:  г.Бишкек , по Сухэ Батора // Юж.Магистраль!!!

Застройщик: Elite House ЖК Итальянский к...",https://cdn.house.kg/house/images/2/9/6/296206b62b2184051e3300322575a0c7_240x180.jpg
/details/369419561ee2fb606c100-25424619,"3-комн. кв., 56 м2, 4 этаж из 5",$ 43 000,"Продажа: 3х-комн. кв., 56 м2

Адрес: Бишкек,ТРЦ Военторг по ул Киевской-Логвиненко
Цена: $44500
Серия: индивидуальный проект
Дом: кирпичный, 1970...",https://cdn.house.kg/house/images/6/b/b/6bb1b77266744eb86fab9cf871e6cc75_240x180.jpg
/details/345008361ee2b86361a16-90503445,"3-комн. кв., 80 м2, 3 этаж из 9",$ 66 500,"Срочно продаю 3х комнатную квартиру  в центре 

Адрес: г.Бишкек Кулатова/Элебаева (Юг-2)   
СК: «Бишкек Курулуш»
Год: 2017 
Общая площадь 80 м2
...",https://cdn.house.kg/house/images/8/4/8/848090ee1e07a0afc9b25c5803c799e5_240x180.jpg
/details/877164161ee27fd49c738-87032958,"3-комн. кв., 64 м2, 7 этаж из 9",$ 68 500,"Срочно продаю 3х комнатную квартиру  

Адрес: г.Бишкек Восток 5   
Общая площадь 64 м2
Серия: 106 
Тип дома: Панельный 
Этаж: 7 из 9  
Коммуникации: Ц...",https://cdn.house.kg/house/images/2/0/8/208f0ac0d62984324fea977ea19bfbcb_240x180.jpg
/details/935704161ee14542d1260-66440319,"3-комн. кв., 61 м2, 9 этаж из 12",$ 61 000,"Продается: 3х комнатная квартира !!!
Адрес: Моссовет Токтогула/Советская 

Общая площадь: 61м²
Коммуникации: центральные 
Серия: индивид.планировка 
Г...",https://cdn.house.kg/house/images/0/5/1/051948f897fec0dd0ff387a7dd9e1b40_240x180.jpg
/details/768478261ee0d6ee1d5a8-01052074,"3-комн. кв., 137 м2, 6 этаж из 10",$ 132 000,"Продаю Шикарную квартиру с Дизайнерским Ремонтом!!! Отличное расположение напротив  ""Золотого Дракона "" 

Количество:3х комнатная квартира студия 
Адр...",https://cdn.house.kg/house/images/e/5/5/e5572742da4a0a71a9a99af123976af2_240x180.jpg
/details/334924661ee0af0585064-56626220,"3-комн. кв., 105 м2, 12 этаж из 12",$ 126 000,"Продаю: 3х комнатная квартира!!!

Адрес: Бишкек , мкр.Асанбай
Застройщик: Имарат Строй ЖК ""Престиж""
Год постройки: 2015
Этаж: 12 этаж 12 + тех.этаж
Се...",https://cdn.house.kg/house/images/6/6/5/665dfc4888bf3f804166122dae740406_240x180.jpg
/details/308033561ee075adf7333-52681492,"2-комн. кв., 66 м2, 7 этаж из 9",$ 70 500,"Продажа: 2х комн. кв.,

Адрес: Бишкек , 11 мкр 
Застройщик: Бишкек Курулуш 
Год постройки: 2018
Этаж: 7 этаж 10
Серия : элитка
Площадь: 66м²
Отопление...",https://cdn.house.kg/house/images/2/f/4/2f4777b3a4e27df5a59df6d2a1b660a4_240x180.jpg
/details/418317861ee06a573cd40-55025092,"2-комн. кв., 87 м2, 5 этаж из 10",$ 86 900,"Продаётся 2-х комнатная квартира  !!!
Адрес:  г.Бишкек , в 7 мкр - н ориентир НТС !!!

Год постройки: 2014 
Тип строение: монолитный
Серия : новострой...",https://cdn.house.kg/house/images/7/3/a/73af072f71eaa1458b0d8a777e840b83_240x180.jpg
/details/750086661e68e8f79d4c1-23211351,"Коммерческая недвижимость, 1060 м2",$ 1 600 000,"Продаю  Под  Коммерческое помещение, под Бизнес.
В  Тихом Центре по Первой линии
ул. Горького

Год постройки: 2016 года
Общая площадь: 1060м²
Эт...",https://cdn.house.kg/house/images/1/9/c/19c7a0f72c7545d27b286fc858174c36_240x180.jpg
/details/55422861e668649279b1-70642429,"3-комн. кв., 118 м2, 3 этаж из 10",$ 97 500,"Продаю 3 ком.кв. в центре города 
Адрес: Боконбаева/Турусбекова (Табышалиева дом 3)
Серия: Элитка
СК ""Шамалды Сай""
Этаж: 3 из 10
Тип строения: Кирпичн...",https://cdn.house.kg/house/images/0/e/4/0e425b586eb0268da88508b595a187ed_240x180.jpg
/details/516231661e665d450fb97-99323575,"3-комн. кв., 64 м2, 9 этаж из 9",$ 69 500,"Срочно продаётся 3-х комнатная квартира 
Адрес 5 мкр по ул. Юнусалиева 

Количество комнат 3
Тип строения панель
Коммуникации центральные
Общая площад...",https://cdn.house.kg/house/images/a/0/9/a097841b3de7a173d11248ab801ad28f_240x180.jpg
/details/555825761e662cc9bc025-25508311,"4-комн. кв., 60 м2, 3 этаж из 5",$ 59 000,"Продаётся 4х комнатная квартира!!!
Адрес:  г.Бишкек район Филармонии  

Тип строение: жжённый кирпич
Серия : индивид.планировка 
Этаж: 3 из 5
Об...",https://cdn.house.kg/house/images/0/3/d/03d84d05944609abcac05a9b0327575d_240x180.jpg
/details/251950961e65f0fe82da9-39759237,"2-комн. кв., 72 м2, 8 этаж из 10",$ 86 000,"Продаю 2х ком.кв. ЖК Асанбай Ордо
Общая площадь: 72 кв.м.
Серия: Элитка
Район: Асанбай
Застройщик: Елит Хаус
Год постройки: 2020
Этаж: 8 из 10
...",https://cdn.house.kg/house/images/c/8/1/c818959c8465a81ee96309f7cc6069f5_240x180.jpg
/details/515547961e629beb8ff48-66993202,"2-комн. кв., 54 м2, 6 этаж из 9",$ 57 000,"Продаётся 2х комнатная квартира!!! 
Адрес: г.Бишкек , 6 мкр дом 38/2  возле Березовой и Ореховой рощи   !!!
Тип строение: панельный
Серия: 106 
Этаж: ...",https://cdn.house.kg/house/images/2/a/b/2ab3249d88547a9526511fd11dab8366_240x180.jpg
/details/584910061e4f7e1eba221-69421833,"Дом, 6 и более комнат, 530 м2",$ 900 000,"Продается шикарный дом в VIP городе Ала-Арча 2
Участок-16 соток
Дом кирпичный 2 этажа+ цокольное помещение.
Площадь дома – 530 м²
Год постройки дома-2...",https://cdn.house.kg/house/images/7/2/b/72bf0f4e0d4504c486af04a2b2337de9_240x180.jpg
/details/216736461e4ee769906e9-09860804,"3-комн. кв., 63 м2, 4 этаж из 4",$ 49 000,"Продам 3х комнатная квартира 
Адрес:  г.Бишкек Турусбекова/Токтогула 

Общая площадь: 63м2
Серия: Индивидуалька
Материал стен: Жжённый кирпич
Этаж: 4и...",https://cdn.house.kg/house/images/e/d/e/ede0d033a7d17c30b76ee0f87e9e8ee3_240x180.jpg
/details/602667461e4e7baeacbd7-63742468,"2-комн. кв., 45 м2, 8 этаж из 10",$ 51 500,"Срочно продаю 2 комнатную в 7 мкр 

Адрес: г.Бишкек 7 мкр
СК: «Анилия» ЖК Юг-7
Год: 2015
Общая площадь: 45 м2
Серия: Элитка
Тип дома: Монолитный 
Этаж...",https://cdn.house.kg/house/images/c/7/9/c794c38590b2fa646933325b3708d60a_240x180.jpg
/details/818969961e4e24ae3ff75-50753882,"2-комн. кв., 52 м2, 10 этаж из 14",$ 57 000,"Срочно продаю 2 комнатную в Нижнем Джале 

Адрес: г.Бишкек Ахунбаевa//Тыналиева 
СК: Имарат Строй
Год: 2019 г.
Общая площадь: 52 м2
Серия: Элитка
Тип ...",https://cdn.house.kg/house/images/8/d/8/8d8e707cdbca0ee4e2531082d41258a0_240x180.jpg
/details/531623061adfc6d9e00e1-30365647,"3-комн. кв., 64 м2, 8 этаж из 9",$ 65 600,"Продается: 3х комнатная квартира !!!
Адрес:  г.Бишкек , 12 мкр Майский Дворик 

Общая площадь: 64м²
Коммуникации: центральные
Серия: 105
Этаж:  8 из 9...",https://cdn.house.kg/house/images/d/b/2/db2a275905f7da63ece0214192b06468_240x180.jpg
/details/357377361ad905b761007-12023949,"Коммерческая недвижимость, 350 м2",$ 260 000,"Продается 2-х этажная + цокольный этаж коммерческая недвижимость в центре города, общей площадью 350 кв.м. Находится по первой линии на пересечении ул...",https://cdn.house.kg/house/images/6/8/2/682e670a0fcfa4723fb379c981656b6e_240x180.jpg
/details/718222561ad8e62250ba7-82291768,"Коммерческая недвижимость, 1043 м2",$ 1 043 000,"Продаю Коммерческое помещение

Байтик Баатыра// Медерова 
Здание в 3 этажа + подвал + мансарда ( все этажи полноценно рабочие ) 
Год постройки - 2011
...",https://cdn.house.kg/house/images/5/9/d/59d170930f78b1c0120bf15e5f7dd0ea_240x180.jpg
/details/626658461ac9c9e98cb50-06822948,"2-комн. кв., 43 м2, 3 этаж из 3",$ 33 000,"Срочно срочно 🔥🔥🔥🔥
Продаётся 2-х комнатная квартира. 
В районе политеха 
проспект Чынгыза Айтматова 71

Серия: индивид 
Общая площадь 43м²
Коммуникаци...",https://cdn.house.kg/house/images/d/4/0/d40069f36a5c9e14b6add65c8dea5139_240x180.jpg
/details/966508461aaf9f8ba9765-74355311,"2-комн. кв., 64 м2, 5 этаж из 10",$ 56 000,"Продается 2-х комнатная квартира, Боконбаева/Логвиненко

Адрес: Боконбаева/Логвиненко
Количество комнат: 2
Этаж: 5 из 10
Серия: элитка
Застройщик: СК ...",https://cdn.house.kg/house/images/b/a/b/babd5f3c6f61fa880766a3dbf94d0608_240x180.jpg
/details/3808787611e35af3fe1d7-64316499,"1-комн. кв., 60 м2, 10 этаж из 10",$ 75 000,"Продаю: 2х + студия комнатная квартира!!!

Адрес: Бишкек , Киевская // Тимирязева
Застройщик: Капстрой ЖК Капитал 
Этаж: 10 этаж 10 + тех.этаж
Серия :...",https://cdn.house.kg/house/images/8/8/2/882ed12d0f43796325f5377434f0698a_240x180.jpg
/details/559739261e1970c9163e2-85526404,"2-комн. кв., 72 м2, 7 этаж из 9",$ 66 500,"Продаю 2х комнатную квартиру 72м²

Продаю 2х комнатную квартиру 72м²

Адрес: Бакаева 132 пересечения Ахунбаева 
Цена: $68 000 
Застройщик Ихлас ...",https://cdn.house.kg/house/images/b/1/8/b1803caa46e876b1055fbea2b073d95c_240x180.jpg
/details/257742261e190e40f5728-06394782,"2-комн. кв., 83 м2, 6 этаж из 13",$ 93 000,"Продаётся 2х ком.кв. ЖК Сфера+
Адрес: Токтогула-Панфилова
Застройщик: Елизавета
Год постройки: 2016
Серия: Элитка
Этаж: 6 из 13
Тип строения: Кирпичны...",https://cdn.house.kg/house/images/4/7/9/479a68ed918844bc789bcf8e7fcb7f0a_240x180.jpg
/details/898336161e18b822f7280-73458229,"3-комн. кв., 130 м2, 11 этаж из 12",$ 220 000,"Продается  ЭКСКЛЮЗИВНЫЙ двух уровневый ПЕНТХАУС с идеальным ремонтом, состояние Заезжай и живи!!!
ЗОЛОТОМ КВАДРАТЕ Токтогулова // Тоголок Молдо.

Заст...",https://cdn.house.kg/house/images/1/7/3/1735df013c03bd22b7c51643ce70e746_240x180.jpg
/details/847156661e188580539c6-97713049,"4-комн. кв., 125 м2, 11 этаж из 12",$ 89 500,"Продаётся 4х комнатная квартира!!!
Район: Сухе Батора - Магистраль
Застройщик: KG Group
Год постройки: 2018
Тип строения: монолитный
Серия : элитка
Эт...",https://cdn.house.kg/house/images/e/2/3/e237763e4afcc02acc7a7a769c7e902a_240x180.jpg
/details/314927261e1852f5ef058-16208391,"3-комн. кв., 76 м2, 10 этаж из 12",$ 76 000,"Продаётся 3х комнатная квартира!!!
Район: Сухе Батора - Магистраль
Застройщик: KG Group
Год постройки: 2018
Тип строения: монолитный
Серия : элитка
Эт...",https://cdn.house.kg/house/images/b/2/3/b230ce13d24553d8277b10b8640c2f77_240x180.jpg
/details/700786261e1134eea4b13-41523689,"Участок, 4.6 соток",$ 450 000,"Продаю Участок с действующим рынком по Первой линии 

Район - Аламедин -1 по ул. Ауэзова
Участок - 4.6сот. по факту 5.22
Документы - красная книга....",https://cdn.house.kg/house/images/4/b/7/4b726be64e770bdd8679f7a08ca9a170_240x180.jpg
/details/106041161e0ebaa41ddd0-99243954,"3-комн. кв., 62 м2, 1 этаж из 9",$ 56 500,"Срочно продаю 3 комнатную квартиру в 10 мкр (Три Богатыря)

Адрес: г.Бишкек 10мкр  
Общая площадь: 68 м2
Серия: 105 улученная 
Тип дома: Панельный
Эта...",https://cdn.house.kg/house/images/a/a/1/aa108ed56c22fe95a0c44677e784016a_240x180.jpg
/details/78022561e0117c75a666-50217957,"3-комн. кв., 90 м2, 6 этаж из 8",$ 78 000,"Продается 3-х комнатная квартира !!!
Адрес: пересечении Жибек Жолу / пр.Мира
Серия: Новостройка (Бизнес класса)
Дом: панельный, 2016 г.
Этаж: 6 эт...",https://cdn.house.kg/house/images/f/b/1/fb163db1ddfa9f3cf376e1bf2578165f_240x180.jpg
/details/855489261a346c8b730e1-98283533,"4-комн. кв., 110 м2, 4 этаж из 9",$ 80 000,"Продаю 4х+суш. в Центре
ул.Московская//Ибраимова
Количество жилых комнат - 5
Общая площадь - 110м2.
Серия - 106.
Этаж - 4/9.
Лоджия -3.
Окна - Юг/Севе...",https://cdn.house.kg/house/images/4/8/f/48f6561c4297d5f2bfb3616aef5a49dc_240x180.jpg
/details/603989561580072308cf3-52891610,"1-комн. кв., 35 м2, 3 этаж из 5",$ 32 500,"Продаю: 1 комнатную квартиру  !!!
Адрес: г. Бишкек ,  Джал -29
Тип строение : панельный
Этаж: 3 этаж 5
Серия : 105
Площадь: 35м²
Коммуникации: централ...",https://cdn.house.kg/house/images/1/3/3/13346f18dddb5edfb3244e6476c18268_240x180.jpg
/details/492031261a599374303f4-13364282,"4-комн. кв., 240 м2, 8 этаж из 10",$ 210 000,"Продается 4-х комнатная квартира в центре города !!! Чуй / Мира  
Площадь – 240 м2.
8 этаж из 10
Год постройки – 2008 г.
Материал стен - кирпич.
Колич...",https://cdn.house.kg/house/images/f/6/1/f611cc7fd15b37e28d9bb4e758bb8173_240x180.jpg
/details/537148261b9cb9f4a0ef0-12204027,"3-комн. кв., 73 м2, 5 этаж из 6",$ 46 500,"Срочно продам! 3 к. кв. Пишпек  Инд. 73м2, 46.5 т.$ 
Квартира двухуровневая, на 5 и 6 этажах, 
Не угловая, крыша после ремонта,
Дом кирпичный,  все ко...",https://cdn.house.kg/house/images/2/a/6/2a63b36b73e47f6f37706292123a71c9_240x180.jpg
/details/198195561a9c96a759e63-59078882,"4-комн. кв., 195 м2, 10 этаж из 10",$ 160 000,"Продается: 4х комнатная квартира !!!
Адрес:  г.Бишкек , Фатьянова// Горького 

Год постройки: 2008
Тип строение: монолитный 
Общая площадь: 195м²...",https://cdn.house.kg/house/images/7/2/0/720f437e903dc6b939b19547d81ebaba_240x180.jpg
/details/494710961e64a381f2f62-81577403,"3-комн. кв., 108 м2, 4 этаж из 10",$ 120 000,"Срочно продам! Элит. 3 к.кв. Верхний Джал 108м2. 120т.$
Квартира с дорогим Евроремонтом в стиле Хайтек,
На 4 этаже из 10, окна на Юг с видом на горы...",https://cdn.house.kg/house/images/4/6/2/4629b2723123f34696476ebc24f35d8f_240x180.jpg
